base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
2hop_counting_0017,branch_and_pick,2,wrong_unit,False,False,0.9965318872017962,0.5217532169601217,True,2
2hop_fractions_0014,baseline,2,wrong_percentage_base,False,False,0.9997689075996543,0.6929886870515309,True,0
2hop_fractions_0014,reprompt,2,wrong_percentage_base,False,False,0.9997689075996543,0.6929886870515309,True,1
2hop_fractions_0014,replace_prior,2,wrong_percentage_base,False,False,0.38620846650340757,0.367192754810997,False,1
2hop_fractions_0014,branch_and_pick,2,wrong_percentage_base,False,False,0.9994910053889912,0.6928497359461994,True,1
4hop_compound_interest_0003,baseline,4,magnitude_error,False,False,0.9999706997573051,0.8735811363615742,True,0
4hop_compound_interest_0003,reprompt,4,magnitude_error,False,False,0.9999706997573051,0.8735811363615742,True,3
4hop_compound_interest_0003,replace_prior,4,magnitude_error,False,False,0.9258865364322908,0.24057397088036464,True,1
4hop_compound_interest_0003,branch_and_pick,4,magnitude_error,False,False,0.9998979410820286,0.6488077663271297,True,3
2hop_fractions_0034,baseline,2,wrong_percentage_base,False,False,0.9998271211861198,0.7670437007738146,True,0
2hop_fractions_0034,reprompt,2,wrong_percentage_base,False,False,0.9998271211861198,0.7670437007738146,True,1
2hop_fractions_0034,replace_prior,2,wrong_percentage_base,False,False,0.5984323718157949,0.5663463260886521,False,1
2hop_fractions_0034,branch_and_pick,2,wrong_percentage_base,False,False,0.9995532738700437,0.7669067771157765,True,1
4hop_multi_stage_geometry_4_0004,baseline,4,wrong_percentage_base,False,False,0.997327112409445,0.73489735810068,True,0
4hop_multi_stage_geometry_4_0004,reprompt,4,wrong_percentage_base,False,False,0.997327112409445,0.73489735810068,True,2
4hop_multi_stage_geometry_4_0004,replace_prior,4,wrong_percentage_base,False,False,0.30293207694085855,0.09074832653817168,False,1
4hop_multi_stage_geometry_4_0004,branch_and_pick,4,wrong_percentage_base,False,False,0.9943324814405937,0.7280125979636525,True,2
